Time,Time Code,Country Name,Country Code,Exports of goods and services (annual % growth) [NE.EXP.GNFS.KD.ZG]
1976,YR1976,Iceland,ISL,13.0674852997572
1976,YR1976,Ireland,IRL,8.116614218686
1976,YR1976,Isle of Man,IMN,..
1976,YR1976,Italy,ITA,11.9550769594424
1976,YR1976,Latvia,LVA,..
1976,YR1976,Liechtenstein,LIE,..
1976,YR1976,Lithuania,LTU,..
1976,YR1976,Luxembourg,LUX,0.945784093913844
1976,YR1976,Monaco,MCO,..
1976,YR1976,Netherlands,NLD,9.19686659062616
1976,YR1976,Norway,NOR,12.2114497571844
1976,YR1976,Poland,POL,..
1976,YR1976,Portugal,PRT,0
1976,YR1976,Romania,ROU,..
1976,YR1976,San Marino,SMR,..
1976,YR1976,Slovak Republic,SVK,..
1976,YR1976,Slovenia,SVN,..
1976,YR1976,Spain,ESP,5.00080067842799
1976,YR1976,Sweden,SWE,4.29984994158082
1976,YR1976,Switzerland,CHE,9.30441332837052
1976,YR1976,United Kingdom,GBR,9.10614767031043
1976,YR1976,United States,USA,4.36640350985076
1977,YR1977,Andorra,AND,..
1977,YR1977,Austria,AUT,2.39431470016589
1977,YR1977,Belgium,BEL,2.13993418998592
1977,YR1977,Bermuda,BMU,..
1977,YR1977,Canada,CAN,6.41522597027824
1977,YR1977,Channel Islands,CHI,..
1977,YR1977,Croatia,HRV,..
1977,YR1977,Cyprus,CYP,22.3113299456596
1977,YR1977,Czech Republic,CZE,..
1977,YR1977,Denmark,DNK,3.58608695038156
1977,YR1977,Estonia,EST,..
1977,YR1977,Faroe Islands,FRO,..
1977,YR1977,Finland,FIN,16.0425185087254
1977,YR1977,France,FRA,7.90420785929116
1977,YR1977,Germany,DEU,3.9956108821625
1977,YR1977,Gibraltar,GIB,..
1977,YR1977,Greece,GRC,6.31393092977039
1977,YR1977,Greenland,GRL,..
1977,YR1977,Hungary,HUN,..
1977,YR1977,Iceland,ISL,8.91419328659273
1977,YR1977,Ireland,IRL,14.0312721457435
1977,YR1977,Isle of Man,IMN,..
1977,YR1977,Italy,ITA,10.6412409501199
1977,YR1977,Latvia,LVA,..
1977,YR1977,Liechtenstein,LIE,..
1977,YR1977,Lithuania,LTU,..
1977,YR1977,Luxembourg,LUX,4.23459707513614
1977,YR1977,Monaco,MCO,..
1977,YR1977,Netherlands,NLD,-1.35903224507375
1977,YR1977,Norway,NOR,2.53588680029659
1977,YR1977,Poland,POL,..
1977,YR1977,Portugal,PRT,5.89943327128042
1977,YR1977,Romania,ROU,..
1977,YR1977,San Marino,SMR,..
1977,YR1977,Slovak Republic,SVK,..
1977,YR1977,Slovenia,SVN,..
1977,YR1977,Spain,ESP,12.100065663886
1977,YR1977,Sweden,SWE,1.49991752144261
1977,YR1977,Switzerland,CHE,9.71671036757888
1977,YR1977,United Kingdom,GBR,6.8784620555943
1977,YR1977,United States,USA,2.40351818791984
1978,YR1978,Andorra,AND,..
1978,YR1978,Austria,AUT,8.7285700403777
1978,YR1978,Belgium,BEL,2.2856011992763
1978,YR1978,Bermuda,BMU,..
1978,YR1978,Canada,CAN,9.96653434836432
1978,YR1978,Channel Islands,CHI,..
1978,YR1978,Croatia,HRV,..
1978,YR1978,Cyprus,CYP,6.14009505474806
1978,YR1978,Czech Republic,CZE,..
1978,YR1978,Denmark,DNK,1.39594400887194
1978,YR1978,Estonia,EST,..
1978,YR1978,Faroe Islands,FRO,..
1978,YR1978,Finland,FIN,7.77728867126579
1978,YR1978,France,FRA,6.55445918378459
1978,YR1978,Germany,DEU,2.76545986261441
1978,YR1978,Gibraltar,GIB,..
1978,YR1978,Greece,GRC,12.0492722092848
1978,YR1978,Greenland,GRL,..
1978,YR1978,Hungary,HUN,..
1978,YR1978,Iceland,ISL,15.1574802044828
1978,YR1978,Ireland,IRL,12.3187554679004
1978,YR1978,Isle of Man,IMN,..
1978,YR1978,Italy,ITA,10.8576873861905
1978,YR1978,Latvia,LVA,..
1978,YR1978,Liechtenstein,LIE,..
1978,YR1978,Lithuania,LTU,..
1978,YR1978,Luxembourg,LUX,2.74805654271806
1978,YR1978,Monaco,MCO,..
1978,YR1978,Netherlands,NLD,4.21379768120708
1978,YR1978,Norway,NOR,9.98798815153688
1978,YR1978,Poland,POL,..
1978,YR1978,Portugal,PRT,9.09313949450257
1978,YR1978,Romania,ROU,..
1978,YR1978,San Marino,SMR,..
1978,YR1978,Slovak Republic,SVK,..
1978,YR1978,Slovenia,SVN,..
1978,YR1978,Spain,ESP,10.6988508233694
1978,YR1978,Sweden,SWE,7.80003612753531
1978,YR1978,Switzerland,CHE,3.71710075409202
1978,YR1978,United Kingdom,GBR,1.84892710787932
1978,YR1978,United States,USA,10.5554759594544
1979,YR1979,Andorra,AND,..
1979,YR1979,Austria,AUT,11.3242125211299
1979,YR1979,Belgium,BEL,6.99617295966209
1979,YR1979,Bermuda,BMU,..
1979,YR1979,Canada,CAN,3.77151477944182
1979,YR1979,Channel Islands,CHI,..
1979,YR1979,Croatia,HRV,..
1979,YR1979,Cyprus,CYP,20.7525919521959
1979,YR1979,Czech Republic,CZE,..
1979,YR1979,Denmark,DNK,10.8893297422211
1979,YR1979,Estonia,EST,..
1979,YR1979,Faroe Islands,FRO,..
1979,YR1979,Finland,FIN,9.65065884048457
1979,YR1979,France,FRA,6.7228297509586
1979,YR1979,Germany,DEU,4.97124236906517
1979,YR1979,Gibraltar,GIB,..
1979,YR1979,Greece,GRC,18.8049756938643
1979,YR1979,Greenland,GRL,..
1979,YR1979,Hungary,HUN,..
1979,YR1979,Iceland,ISL,6.26780614810978
1979,YR1979,Ireland,IRL,6.46879418397788
1979,YR1979,Isle of Man,IMN,..
1979,YR1979,Italy,ITA,7.79681304424275
1979,YR1979,Latvia,LVA,..
1979,YR1979,Liechtenstein,LIE,..
1979,YR1979,Lithuania,LTU,..
1979,YR1979,Luxembourg,LUX,9.66434721416962
1979,YR1979,Monaco,MCO,..
1979,YR1979,Netherlands,NLD,7.79706870158894
1979,YR1979,Norway,NOR,2.37814908752799
1979,YR1979,Poland,POL,..
1979,YR1979,Portugal,PRT,32.9662630702606
1979,YR1979,Romania,ROU,..
1979,YR1979,San Marino,SMR,..
1979,YR1979,Slovak Republic,SVK,..
1979,YR1979,Slovenia,SVN,..
1979,YR1979,Spain,ESP,5.60098159627987
1979,YR1979,Sweden,SWE,6.10007043950762
1979,YR1979,Switzerland,CHE,2.4654236834823
1979,YR1979,United Kingdom,GBR,3.77093945279863
1979,YR1979,United States,USA,9.90266389540837
1980,YR1980,Andorra,AND,..
1980,YR1980,Austria,AUT,3.68156899993302
1980,YR1980,Belgium,BEL,-0.150355957095272
1980,YR1980,Bermuda,BMU,..
1980,YR1980,Canada,CAN,1.06939488550388
1980,YR1980,Channel Islands,CHI,..
1980,YR1980,Croatia,HRV,..
1980,YR1980,Cyprus,CYP,10.8139566937535
1980,YR1980,Czech Republic,CZE,..
1980,YR1980,Denmark,DNK,5.58050447119547
1980,YR1980,Estonia,EST,..
1980,YR1980,Faroe Islands,FRO,..
1980,YR1980,Finland,FIN,8.10013185564016
1980,YR1980,France,FRA,2.78049930092739
1980,YR1980,Germany,DEU,5.45988190146629
1980,YR1980,Gibraltar,GIB,..
1980,YR1980,Greece,GRC,11.071214836868
1980,YR1980,Greenland,GRL,..
1980,YR1980,Hungary,HUN,..
1980,YR1980,Iceland,ISL,2.69883834849367
1980,YR1980,Ireland,IRL,6.35366308333889
1980,YR1980,Isle of Man,IMN,..
1980,YR1980,Italy,ITA,-8.35951450902218
1980,YR1980,Latvia,LVA,..
1980,YR1980,Liechtenstein,LIE,..
1980,YR1980,Lithuania,LTU,..
1980,YR1980,Luxembourg,LUX,-1.44755488963513
1980,YR1980,Monaco,MCO,..
1980,YR1980,Netherlands,NLD,2.55432992960598
1980,YR1980,Norway,NOR,4.63560321687002
1980,YR1980,Poland,POL,..
1980,YR1980,Portugal,PRT,2.21560098421476
1980,YR1980,Romania,ROU,..
1980,YR1980,San Marino,SMR,..
1980,YR1980,Slovak Republic,SVK,..
1980,YR1980,Slovenia,SVN,..
1980,YR1980,Spain,ESP,2.2950295517369
1980,YR1980,Sweden,SWE,-0.600003502009514
1980,YR1980,Switzerland,CHE,5.07042281430338
1980,YR1980,United Kingdom,GBR,-0.301558055780475
1980,YR1980,United States,USA,10.767450514896
1981,YR1981,Andorra,AND,..
1981,YR1981,Austria,AUT,4.88344495847149
1981,YR1981,Belgium,BEL,3.39149611698228
1981,YR1981,Bermuda,BMU,..
1981,YR1981,Canada,CAN,1.71229374454734
1981,YR1981,Channel Islands,CHI,..
1981,YR1981,Croatia,HRV,..
1981,YR1981,Cyprus,CYP,14.0818433340534
1981,YR1981,Czech Republic,CZE,..
1981,YR1981,Denmark,DNK,8.66162590172918
1981,YR1981,Estonia,EST,..
1981,YR1981,Faroe Islands,FRO,..
1981,YR1981,Finland,FIN,5.80198825649671
1981,YR1981,France,FRA,4.85308379892561
1981,YR1981,Germany,DEU,7.21840722089546
1981,YR1981,Gibraltar,GIB,..
1981,YR1981,Greece,GRC,8.40690990696888
1981,YR1981,Greenland,GRL,..
1981,YR1981,Hungary,HUN,..
1981,YR1981,Iceland,ISL,3.16388320109036
1981,YR1981,Ireland,IRL,1.9556005064119
1981,YR1981,Isle of Man,IMN,..
1981,YR1981,Italy,ITA,6.83827020427901
1981,YR1981,Latvia,LVA,..
1981,YR1981,Liechtenstein,LIE,..
1981,YR1981,Lithuania,LTU,..
1981,YR1981,Luxembourg,LUX,-4.8230469289087
1981,YR1981,Monaco,MCO,..
1981,YR1981,Netherlands,NLD,2.86357270902924
1981,YR1981,Norway,NOR,1.74107314818382
1981,YR1981,Poland,POL,..
1981,YR1981,Portugal,PRT,-4.44296229472718
1981,YR1981,Romania,ROU,..
1981,YR1981,San Marino,SMR,..
1981,YR1981,Slovak Republic,SVK,..
1981,YR1981,Slovenia,SVN,..
1981,YR1981,Spain,ESP,11.2916006692702
1981,YR1981,Sweden,SWE,3.10158462542911
1981,YR1981,Switzerland,CHE,15.2328573484674
1981,YR1981,United Kingdom,GBR,-0.494338130429696
1981,YR1981,United States,USA,1.21865493465565
1982,YR1982,Andorra,AND,..
1982,YR1982,Austria,AUT,-0.0849179941633196
1982,YR1982,Belgium,BEL,2.77881545380178
1982,YR1982,Bermuda,BMU,..
1982,YR1982,Canada,CAN,-1.37978033958984
1982,YR1982,Channel Islands,CHI,..
1982,YR1982,Croatia,HRV,..
1982,YR1982,Cyprus,CYP,7.91022855389765
1982,YR1982,Czech Republic,CZE,..
1982,YR1982,Denmark,DNK,3.1645619042161
1982,YR1982,Estonia,EST,..
1982,YR1982,Faroe Islands,FRO,..
1982,YR1982,Finland,FIN,-1.87372932578714
1982,YR1982,France,FRA,-1.12585871511889
1982,YR1982,Germany,DEU,3.70370644750709
1982,YR1982,Gibraltar,GIB,..
1982,YR1982,Greece,GRC,-16.4641050108886
1982,YR1982,Greenland,GRL,..
1982,YR1982,Hungary,HUN,..
1982,YR1982,Iceland,ISL,-8.9434382803057
1982,YR1982,Ireland,IRL,5.53577239885171
1982,YR1982,Isle of Man,IMN,..
1982,YR1982,Italy,ITA,-1.30642811487053
1982,YR1982,Latvia,LVA,..
1982,YR1982,Liechtenstein,LIE,..
1982,YR1982,Lithuania,LTU,..
1982,YR1982,Luxembourg,LUX,-0.313512315738748
1982,YR1982,Monaco,MCO,..
1982,YR1982,Netherlands,NLD,-1.04751021222202
1982,YR1982,Norway,NOR,0.132510506190144
1982,YR1982,Poland,POL,..
1982,YR1982,Portugal,PRT,4.66880761836023
1982,YR1982,Romania,ROU,..
1982,YR1982,San Marino,SMR,..
1982,YR1982,Slovak Republic,SVK,..
1982,YR1982,Slovenia,SVN,..
1982,YR1982,Spain,ESP,5.56565836027545
1982,YR1982,Sweden,SWE,6.76274319927592
1982,YR1982,Switzerland,CHE,-2.03655823924626
1982,YR1982,United Kingdom,GBR,1.11293041686417
1982,YR1982,United States,USA,-7.6567708215417
1983,YR1983,Andorra,AND,..
1983,YR1983,Austria,AUT,1.58395116743651
1983,YR1983,Belgium,BEL,2.62659416869259
1983,YR1983,Bermuda,BMU,..
1983,YR1983,Canada,CAN,5.78369075352497
1983,YR1983,Channel Islands,CHI,..
1983,YR1983,Croatia,HRV,..
1983,YR1983,Cyprus,CYP,8.1656965236423
1983,YR1983,Czech Republic,CZE,..
1983,YR1983,Denmark,DNK,4.59621025624617
1983,YR1983,Estonia,EST,..
1983,YR1983,Faroe Islands,FRO,..
1983,YR1983,Finland,FIN,4.32859222757307
1983,YR1983,France,FRA,4.74247205829916
1983,YR1983,Germany,DEU,-0.500667538167647
1983,YR1983,Gibraltar,GIB,..
1983,YR1983,Greece,GRC,-5.84641540828606
1983,YR1983,Greenland,GRL,..
1983,YR1983,Hungary,HUN,..
1983,YR1983,Iceland,ISL,11.0033087257946
1983,YR1983,Ireland,IRL,10.4524583837899
1983,YR1983,Isle of Man,IMN,..
1983,YR1983,Italy,ITA,3.80012430589083
1983,YR1983,Latvia,LVA,..
1983,YR1983,Liechtenstein,LIE,..
1983,YR1983,Lithuania,LTU,..
1983,YR1983,Luxembourg,LUX,5.28979730233947
1983,YR1983,Monaco,MCO,..
1983,YR1983,Netherlands,NLD,2.27788625232188
1983,YR1983,Norway,NOR,7.06190764266989
1983,YR1983,Poland,POL,..
1983,YR1983,Portugal,PRT,13.6051722324487
1983,YR1983,Romania,ROU,..
1983,YR1983,San Marino,SMR,..
1983,YR1983,Slovak Republic,SVK,..
1983,YR1983,Slovenia,SVN,..
1983,YR1983,Spain,ESP,9.61336887732081
1983,YR1983,Sweden,SWE,9.5060985960705
1983,YR1983,Switzerland,CHE,-2.86779769796912
1983,YR1983,United Kingdom,GBR,2.01288230298306
1983,YR1983,United States,USA,-2.59120476417438
1984,YR1984,Andorra,AND,..
1984,YR1984,Austria,AUT,8.32029336396154
1984,YR1984,Belgium,BEL,6.47193323494726
1984,YR1984,Bermuda,BMU,..
1984,YR1984,Canada,CAN,18.6211930149988
1984,YR1984,Channel Islands,CHI,..
1984,YR1984,Croatia,HRV,..
1984,YR1984,Cyprus,CYP,15.098514278346
1984,YR1984,Czech Republic,CZE,..
1984,YR1984,Denmark,DNK,3.29807592528859
1984,YR1984,Estonia,EST,..
1984,YR1984,Faroe Islands,FRO,..
1984,YR1984,Finland,FIN,6.52675648113359
1984,YR1984,France,FRA,6.77088695129531
1984,YR1984,Germany,DEU,8.85608688201256
1984,YR1984,Gibraltar,GIB,..
1984,YR1984,Greece,GRC,10.9446277787061
1984,YR1984,Greenland,GRL,..
1984,YR1984,Hungary,HUN,..
1984,YR1984,Iceland,ISL,2.40600959694302
1984,YR1984,Ireland,IRL,16.5902942973695
1984,YR1984,Isle of Man,IMN,..
1984,YR1984,Italy,ITA,7.70223741899576
1984,YR1984,Latvia,LVA,..
1984,YR1984,Liechtenstein,LIE,..
1984,YR1984,Lithuania,LTU,..
1984,YR1984,Luxembourg,LUX,18.0284320024356
1984,YR1984,Monaco,MCO,..
1984,YR1984,Netherlands,NLD,7.74026487283427
1984,YR1984,Norway,NOR,7.85240714231898
1984,YR1984,Poland,POL,..
1984,YR1984,Portugal,PRT,11.6351446068201
1984,YR1984,Romania,ROU,..
1984,YR1984,San Marino,SMR,..
1984,YR1984,Slovak Republic,SVK,..
1984,YR1984,Slovenia,SVN,..
1984,YR1984,Spain,ESP,12.0383947045691
1984,YR1984,Sweden,SWE,7.08262932854457
1984,YR1984,Switzerland,CHE,15.8328990984353
1984,YR1984,United Kingdom,GBR,6.74104902568141
1984,YR1984,United States,USA,8.15277819246903
1985,YR1985,Andorra,AND,..
1985,YR1985,Austria,AUT,8.95440207583474
1985,YR1985,Belgium,BEL,0.332600417224228
1985,YR1985,Bermuda,BMU,..
1985,YR1985,Canada,CAN,4.48386915002776
1985,YR1985,Channel Islands,CHI,..
1985,YR1985,Croatia,HRV,..
1985,YR1985,Cyprus,CYP,-1.08175271716819
1985,YR1985,Czech Republic,CZE,..
1985,YR1985,Denmark,DNK,6.03650389359321
1985,YR1985,Estonia,EST,..
1985,YR1985,Faroe Islands,FRO,..
1985,YR1985,Finland,FIN,0.634856653398515
1985,YR1985,France,FRA,2.11402759332032
1985,YR1985,Germany,DEU,7.45762651832067
1985,YR1985,Gibraltar,GIB,..
1985,YR1985,Greece,GRC,1.83111857226508
1985,YR1985,Greenland,GRL,..
1985,YR1985,Hungary,HUN,..
1985,YR1985,Iceland,ISL,11.0506142010388
1985,YR1985,Ireland,IRL,6.57932352786872
1985,YR1985,Isle of Man,IMN,..
1985,YR1985,Italy,ITA,3.57474025269391
1985,YR1985,Latvia,LVA,..
1985,YR1985,Liechtenstein,LIE,..
1985,YR1985,Lithuania,LTU,..
1985,YR1985,Luxembourg,LUX,8.79710662054185
1985,YR1985,Monaco,MCO,..
1985,YR1985,Netherlands,NLD,4.45678428276119
1985,YR1985,Norway,NOR,7.22372120640576
1985,YR1985,Poland,POL,..
1985,YR1985,Portugal,PRT,6.66592175246589
1985,YR1985,Romania,ROU,..
1985,YR1985,San Marino,SMR,..
1985,YR1985,Slovak Republic,SVK,..
1985,YR1985,Slovenia,SVN,..
1985,YR1985,Spain,ESP,0.667172128809042
1985,YR1985,Sweden,SWE,1.27012047008792
1985,YR1985,Switzerland,CHE,7.9965387258643
1985,YR1985,United Kingdom,GBR,5.85319132453701
1985,YR1985,United States,USA,3.35078843723267
1986,YR1986,Andorra,AND,..
1986,YR1986,Austria,AUT,-4.05224251225553
1986,YR1986,Belgium,BEL,2.7373733565385
1986,YR1986,Bermuda,BMU,..
1986,YR1986,Canada,CAN,4.49925240349882
1986,YR1986,Channel Islands,CHI,..
1986,YR1986,Croatia,HRV,..
1986,YR1986,Cyprus,CYP,-1.68881319593221
1986,YR1986,Czech Republic,CZE,..
1986,YR1986,Denmark,DNK,1.33932969572
1986,YR1986,Estonia,EST,..
1986,YR1986,Faroe Islands,FRO,..
1986,YR1986,Finland,FIN,2.56346067190707
1986,YR1986,France,FRA,-0.966905318800841
1986,YR1986,Germany,DEU,-1.19013361402158
1986,YR1986,Gibraltar,GIB,..
1986,YR1986,Greece,GRC,16.8489585384911
1986,YR1986,Greenland,GRL,..
1986,YR1986,Hungary,HUN,..
1986,YR1986,Iceland,ISL,5.94652110991214
1986,YR1986,Ireland,IRL,2.88590814059032
1986,YR1986,Isle of Man,IMN,..
1986,YR1986,Italy,ITA,1.68383344663945
1986,YR1986,Latvia,LVA,..
1986,YR1986,Liechtenstein,LIE,..
1986,YR1986,Lithuania,LTU,..
1986,YR1986,Luxembourg,LUX,2.98112307469285
1986,YR1986,Monaco,MCO,..
1986,YR1986,Netherlands,NLD,2.04706202765223
1986,YR1986,Norway,NOR,2.26047937717206
1986,YR1986,Poland,POL,..
1986,YR1986,Portugal,PRT,6.75565560397867
1986,YR1986,Romania,ROU,..
1986,YR1986,San Marino,SMR,..
1986,YR1986,Slovak Republic,SVK,..
1986,YR1986,Slovenia,SVN,..
1986,YR1986,Spain,ESP,0.233468311715043
1986,YR1986,Sweden,SWE,3.47978722487301
1986,YR1986,Switzerland,CHE,1.54750086173287
1986,YR1986,United Kingdom,GBR,4.16421899982873
1986,YR1986,United States,USA,7.66231421719247
1987,YR1987,Andorra,AND,..
1987,YR1987,Austria,AUT,3.43182883876774
1987,YR1987,Belgium,BEL,4.96612044632103
1987,YR1987,Bermuda,BMU,..
1987,YR1987,Canada,CAN,3.19315446451172
1987,YR1987,Channel Islands,CHI,..
1987,YR1987,Croatia,HRV,..
1987,YR1987,Cyprus,CYP,13.7003686282355
1987,YR1987,Czech Republic,CZE,..
1987,YR1987,Denmark,DNK,4.85748953107415
1987,YR1987,Estonia,EST,..
1987,YR1987,Faroe Islands,FRO,..
1987,YR1987,Finland,FIN,3.32926531608496
1987,YR1987,France,FRA,2.79520472675338
1987,YR1987,Germany,DEU,0.740096511289124
1987,YR1987,Gibraltar,GIB,..
1987,YR1987,Greece,GRC,5.93722716567665
1987,YR1987,Greenland,GRL,..
1987,YR1987,Hungary,HUN,..
1987,YR1987,Iceland,ISL,3.26633864830211
1987,YR1987,Ireland,IRL,13.7192595296721
1987,YR1987,Isle of Man,IMN,..
1987,YR1987,Italy,ITA,4.11399472512015
1987,YR1987,Latvia,LVA,..
1987,YR1987,Liechtenstein,LIE,..
1987,YR1987,Lithuania,LTU,..
1987,YR1987,Luxembourg,LUX,3.31986147393482
1987,YR1987,Monaco,MCO,..
1987,YR1987,Netherlands,NLD,3.7855644955564
1987,YR1987,Norway,NOR,1.13183430821731
1987,YR1987,Poland,POL,..
1987,YR1987,Portugal,PRT,11.2130262958744
1987,YR1987,Romania,ROU,..
1987,YR1987,San Marino,SMR,..
1987,YR1987,Slovak Republic,SVK,..
1987,YR1987,Slovenia,SVN,..
1987,YR1987,Spain,ESP,5.26523448593137
1987,YR1987,Sweden,SWE,4.03631104751254
1987,YR1987,Switzerland,CHE,-2.37584520201192
1987,YR1987,United Kingdom,GBR,5.85868414227446
1987,YR1987,United States,USA,10.9286357233022
1988,YR1988,Andorra,AND,..
1988,YR1988,Austria,AUT,8.25693859289562
1988,YR1988,Belgium,BEL,9.63279645650299
1988,YR1988,Bermuda,BMU,..
1988,YR1988,Canada,CAN,9.10651344482069
1988,YR1988,Channel Islands,CHI,..
1988,YR1988,Croatia,HRV,..
1988,YR1988,Cyprus,CYP,13.5355979449854
1988,YR1988,Czech Republic,CZE,..
1988,YR1988,Denmark,DNK,9.1420612493522
1988,YR1988,Estonia,EST,..
1988,YR1988,Faroe Islands,FRO,..
1988,YR1988,Finland,FIN,3.52435394718194
1988,YR1988,France,FRA,8.46192336722407
1988,YR1988,Germany,DEU,5.66119138100092
1988,YR1988,Gibraltar,GIB,..
1988,YR1988,Greece,GRC,-2.12284840363378
1988,YR1988,Greenland,GRL,..
1988,YR1988,Hungary,HUN,..
1988,YR1988,Iceland,ISL,-3.60477014134699
1988,YR1988,Ireland,IRL,9.02422852560267
1988,YR1988,Isle of Man,IMN,..
1988,YR1988,Italy,ITA,5.18848481415144
1988,YR1988,Latvia,LVA,..
1988,YR1988,Liechtenstein,LIE,..
1988,YR1988,Lithuania,LTU,..
1988,YR1988,Luxembourg,LUX,11.0726138001557
1988,YR1988,Monaco,MCO,..
1988,YR1988,Netherlands,NLD,8.90101279012634
1988,YR1988,Norway,NOR,6.25591819941059
1988,YR1988,Poland,POL,..
1988,YR1988,Portugal,PRT,8.1832275307785
1988,YR1988,Romania,ROU,..
1988,YR1988,San Marino,SMR,..
1988,YR1988,Slovak Republic,SVK,..
1988,YR1988,Slovenia,SVN,..
1988,YR1988,Spain,ESP,3.81698403772323
1988,YR1988,Sweden,SWE,3.33689885442095
1988,YR1988,Switzerland,CHE,7.70554484229251
1988,YR1988,United Kingdom,GBR,0.596060871114673
1988,YR1988,United States,USA,16.2123796278113
1989,YR1989,Andorra,AND,..
1989,YR1989,Austria,AUT,10.5440710007918
1989,YR1989,Belgium,BEL,8.15171708353262
1989,YR1989,Bermuda,BMU,..
1989,YR1989,Canada,CAN,0.858684534035859
1989,YR1989,Channel Islands,CHI,..
1989,YR1989,Croatia,HRV,..
1989,YR1989,Cyprus,CYP,16.6993932523909
1989,YR1989,Czech Republic,CZE,..
1989,YR1989,Denmark,DNK,4.65782053341202
1989,YR1989,Estonia,EST,..
1989,YR1989,Faroe Islands,FRO,..
1989,YR1989,Finland,FIN,1.68849541368137
1989,YR1989,France,FRA,9.77750511008585
1989,YR1989,Germany,DEU,10.2794816394423
1989,YR1989,Gibraltar,GIB,..
1989,YR1989,Greece,GRC,1.94295173945733
1989,YR1989,Greenland,GRL,..
1989,YR1989,Hungary,HUN,..
1989,YR1989,Iceland,ISL,2.94277661385803
1989,YR1989,Ireland,IRL,10.3126164828344
1989,YR1989,Isle of Man,IMN,..
1989,YR1989,Italy,ITA,8.52700155184418
1989,YR1989,Latvia,LVA,..
1989,YR1989,Liechtenstein,LIE,..
1989,YR1989,Lithuania,LTU,..
1989,YR1989,Luxembourg,LUX,12.5884342107326
1989,YR1989,Monaco,MCO,..
1989,YR1989,Netherlands,NLD,8.61166021687121
1989,YR1989,Norway,NOR,10.87939675217
1989,YR1989,Poland,POL,..
1989,YR1989,Portugal,PRT,12.2044616197041
1989,YR1989,Romania,ROU,..
1989,YR1989,San Marino,SMR,..
1989,YR1989,Slovak Republic,SVK,..
1989,YR1989,Slovenia,SVN,..
1989,YR1989,Spain,ESP,1.43181272991949
1989,YR1989,Sweden,SWE,3.17738916760175
1989,YR1989,Switzerland,CHE,5.83313275945387
1989,YR1989,United Kingdom,GBR,4.55560354260842
1989,YR1989,United States,USA,11.5767888962046
1990,YR1990,Andorra,AND,..
1990,YR1990,Austria,AUT,8.57222045136908
1990,YR1990,Belgium,BEL,4.57391540123754
1990,YR1990,Bermuda,BMU,..
1990,YR1990,Canada,CAN,4.54570498246849
1990,YR1990,Channel Islands,CHI,..
1990,YR1990,Croatia,HRV,..
1990,YR1990,Cyprus,CYP,6.68287309766755
1990,YR1990,Czech Republic,CZE,..
1990,YR1990,Denmark,DNK,6.52665080167039
1990,YR1990,Estonia,EST,..
1990,YR1990,Faroe Islands,FRO,..
1990,YR1990,Finland,FIN,1.40465825965983
1990,YR1990,France,FRA,4.14582847850362
1990,YR1990,Germany,DEU,11.3487466211508
1990,YR1990,Gibraltar,GIB,..
1990,YR1990,Greece,GRC,-3.46876737161996
1990,YR1990,Greenland,GRL,..
1990,YR1990,Hungary,HUN,..
1990,YR1990,Iceland,ISL,-0.025710389051099
1990,YR1990,Ireland,IRL,8.72992672656447
1990,YR1990,Isle of Man,IMN,..
1990,YR1990,Italy,ITA,6.195834598513
1990,YR1990,Latvia,LVA,..
1990,YR1990,Liechtenstein,LIE,..
1990,YR1990,Lithuania,LTU,..
1990,YR1990,Luxembourg,LUX,5.5872191827973
1990,YR1990,Monaco,MCO,..
1990,YR1990,Netherlands,NLD,5.65857701732739
1990,YR1990,Norway,NOR,8.55520614370742
1990,YR1990,Poland,POL,..
1990,YR1990,Portugal,PRT,9.48812838982909
1990,YR1990,Romania,ROU,..
1990,YR1990,San Marino,SMR,..
1990,YR1990,Slovak Republic,SVK,..
1990,YR1990,Slovenia,SVN,..
1990,YR1990,Spain,ESP,4.69234567480584
1990,YR1990,Sweden,SWE,2.30808741059634
1990,YR1990,Switzerland,CHE,2.06718028644816
1990,YR1990,United Kingdom,GBR,5.28109705771362
1990,YR1990,United States,USA,8.82185701354692
1991,YR1991,Andorra,AND,..
1991,YR1991,Austria,AUT,2.93729593609102
1991,YR1991,Belgium,BEL,3.0553907903133
1991,YR1991,Bermuda,BMU,..
1991,YR1991,Canada,CAN,1.62219763706514
1991,YR1991,Channel Islands,CHI,..
1991,YR1991,Croatia,HRV,..
1991,YR1991,Cyprus,CYP,-8.46329852126303
1991,YR1991,Czech Republic,CZE,-6.04951900491281
1991,YR1991,Denmark,DNK,6.16886412259643
1991,YR1991,Estonia,EST,..
1991,YR1991,Faroe Islands,FRO,..
1991,YR1991,Finland,FIN,-7.89520269074173
1991,YR1991,France,FRA,6.27729974196045
1991,YR1991,Germany,DEU,11.0247575320524
1991,YR1991,Gibraltar,GIB,..
1991,YR1991,Greece,GRC,4.12329108956911
1991,YR1991,Greenland,GRL,..
1991,YR1991,Hungary,HUN,..
1991,YR1991,Iceland,ISL,-5.90959918904097
1991,YR1991,Ireland,IRL,5.70269120522779
1991,YR1991,Isle of Man,IMN,..
1991,YR1991,Italy,ITA,-1.94719136630935
1991,YR1991,Latvia,LVA,..
1991,YR1991,Liechtenstein,LIE,..
1991,YR1991,Lithuania,LTU,..
1991,YR1991,Luxembourg,LUX,9.18537506181956
1991,YR1991,Monaco,MCO,..
